business_id,stars,NoiseLevel,hipster,HasTV,intimate,upscale,RestaurantsGoodForGroups
Ppmdzznk7jR8YRyei79_Xg,3.5,0,0,1,0,0,1
hxEo_CKsmSMGXcHNLR9oow,3.5,1,0,1,0,0,1
Y9q3d7sF2k4FOxSBBHdJKQ,2.5,2,0,0,0,0,0
xrzpuSMX3VVjzAGXu6yjRQ,3.5,1,0,0,0,0,1
i4iZdyneMKGEc729ogQhcw,3.0,1,0,1,0,0,1
yJqN-U9dUylYEwTr8SBP1Q,3.5,1,0,0,0,0,0
dSPA4yql9vUwnYRxHiVtHA,3.5,1,0,0,0,0,1
YdpDpp130fxiX2DUdQLSqg,4.5,0,0,1,0,0,1
Q5odYgHa-ApKOPVrEFmRQA,3.0,1,0,1,0,0,1
CR4JNMaB4FLBuqgyj79ZRQ,3.0,0,0,1,0,0,1
HS-C-IIAcqMo9oi5w2OYLg,2.0,0,0,0,0,0,0
ABp0BSeiYty6EpVW2ScO-w,4.5,0,0,0,0,0,0
h0Gy4HEgeZvN9kb3_rB5JA,4.5,0,0,0,0,0,0
QrO4-F28JK4mQLP3eDbQ0A,4.0,0,0,0,0,0,1
b2IDM2SC0HkcflLl_nSTrA,3.5,1,0,1,0,0,1
nvb8SFi1-LzaQHEhUnw_7g,3.0,1,0,1,0,0,1
oYzq49fG7jokPLQ38bFMOw,4.5,1,0,0,0,0,1
BWITd9JUXP3gSi1z3Y-z8g,4.0,1,0,1,0,0,1
tr5Os7k3FpPz7NbWYwZa5Q,3.5,0,0,1,0,0,1
4JQ0hePJAlBepDzb20_32g,3.5,1,0,1,0,0,1
caGpaptBP4BKJkpH5W6cvA,4.0,1,0,0,0,0,0
m4lkv5ksqtdXvlIVIftH_A,2.5,0,0,0,0,0,1
cg4JFJcCxRTTMmcg9O9KtA,3.5,1,0,1,0,0,1
MaYb7qMN6BomP1zQGj3Wjg,4.0,1,0,1,0,0,1
ce7Wffm49SAZognYApebUw,3.5,0,0,1,0,0,1
FOtDhobe5Os8A7zSI_MvrA,4.0,0,0,1,0,0,0
_7wLfTpbf-1O7zS3uzzHEA,4.0,1,0,1,0,0,1
8LonS_bxNmCDk3FWiG9lzA,4.5,1,0,1,0,0,0
VgsbZSm5NRaDg2ds_FDBrg,4.5,1,0,0,0,0,1
64i1xdiU1Wvo1Cuu0erFGA,3.5,1,0,1,0,0,1
Iz3nG8ikhvLob4w8jLRlCg,3.5,1,0,1,0,0,1
fw9YFfQnoOKlVnUdUCT0OA,3.0,0,0,1,0,0,1
-7GjicSH_rM8JeZGCXGcUg,3.0,1,0,1,0,0,1
byYUYIXVxS6IUXC42THYFw,3.0,1,0,0,0,0,0
Vo4NZBtF3mr6EJitNnq-Wg,5.0,0,0,0,0,0,0
ntewVyhJ6C8H0U_KkduioQ,3.5,0,0,0,0,0,0
tfnxPh4AFBU1QmbDO9eRRA,2.0,1,0,1,0,0,1
oThWInL6gUCt2d98fSIAfA,3.5,1,0,1,0,0,1
gSw40iA-LM2XrPeJttMGWw,3.5,1,0,1,0,0,1
g3LweOTJlJoALtaShN4SLA,2.5,1,0,1,0,0,1
RwOV1rfT7vA1qw8vgf-yBA,3.5,2,0,1,0,0,1
TFnGJlA5l_HDdzGDkNTdTA,3.0,1,0,1,0,0,1
dO4iyNK2KzLMe1kXLCskbw,3.5,1,0,1,0,0,1
JE4gQjflWbg9eg3CSZvAVg,4.5,0,0,0,0,0,0
yEO4BvXlnuu-B7cAc0pt2Q,3.5,1,0,1,0,0,0
MdIE0W_jztQNFtDog0dObg,2.0,0,0,1,0,0,1
2er_V-oAd7IbQ5YTY56r7A,4.0,1,0,1,0,0,1
NjUjzEvHfyRcKI7VYwLY0Q,4.0,0,0,0,0,0,1
l3WdpUNsmC9SIhCmgDoeVw,4.5,1,0,1,0,0,0
1FURjeGJi_LBXcJQg8eskw,4.5,1,0,0,0,0,1
_geBSCsu-QEoO64rpEZYiA,3.5,2,0,1,0,0,1
LPsDgUgSSnDItZAeY1fUmg,3.0,1,0,1,0,0,1
wnyUATmvI6-j4_zT1aV-Sw,4.0,0,0,0,0,0,0
GBTPC53ZrG1ZBY3DT8Mbcw,4.0,1,0,1,0,0,1
4W4HZo-ejptjNqPu0KEPVw,4.0,0,0,1,0,0,1
B6zs6ywn7TfhOmmDtuWQkw,3.0,1,0,1,0,0,1
Vnob_w_Aohf7ZDqxcJ9z2A,4.0,1,0,1,0,0,1
zSEFzAbxnO44w8ACQ_XkAA,4.0,1,0,0,0,0,1
KYFJ7qh7bYYAsjnGrhH3NA,4.0,1,0,0,0,0,0
FSiPq3GSzHOch1axV8VCKA,4.5,1,0,1,0,0,1
ZhSFkJjDeD08F88F84fcOA,1.5,0,0,0,0,0,1
Dwwt8KwB0iyf86aE4p4vSQ,3.0,0,0,1,0,0,0
gXy0a9tOQYLGflwRtqmY5A,3.0,0,0,0,0,0,1
xCveOAv9FhUGAGr-qNhKuQ,3.0,1,0,0,0,0,1
DvkSkF83xDONjkNIoEPRnQ,4.0,1,1,1,0,0,1
LRl-bcOGsVqq-pYivCn5uA,3.5,2,0,1,0,0,1
Nno-n37B-D12kTZNp4IMyA,2.0,0,0,0,0,0,0
JOiDhBBiSu79PdPnYx87Xw,4.5,0,0,0,0,0,0
QUxFneps0qX5S8XpEUnazg,4.0,1,0,1,0,0,1
ugSj0rWlWQ57-FuKuieGXA,4.0,1,0,1,0,0,1
e9J0IWHyYGU-AcCqTQ7lSA,4.0,1,0,0,0,0,1
0fuoT1CB31Ow9VkH4VKkyA,3.0,0,0,1,0,0,1
zqezBUeLGh-U4kRJgB4sGA,5.0,0,0,0,0,0,1
sxuv5uZU15UHGT_HB1xYxQ,3.5,1,0,1,0,0,1
7rtrGGsUkVWZFHJaEArJ7g,3.0,1,0,1,0,0,1
CdIXMDRKd8o0dUbwJ6hJdg,4.0,0,0,1,0,0,0
VRGYwKE_Z77frm5NwLvJhw,4.0,1,0,1,0,0,1
EjwrtCJDCZBUS_uTvpHMSw,3.5,2,0,1,0,0,1
HpTsMT3mLBQLfREWQvJi2A,4.5,1,0,1,0,0,1
zwTmOj4B_OVPMTMYijQiKg,4.0,1,0,1,0,0,1
Muftkox9yn0qai-SEpEZGQ,4.5,0,0,0,0,0,0
HQ-C47_Xi5it1KzwEc0u0A,3.0,1,0,1,0,0,1
aerbI0ICiEMIgeSUaLEpHw,4.0,1,0,0,0,0,1
1IIht_H_qWSTG-kMSvKS6A,4.0,0,0,1,0,0,0
yNlR9wTzd6Hg7It9fQrhdg,2.0,0,0,1,0,0,1
VKzz9e1IPOAhptsJX1d3_A,4.0,1,0,0,0,0,1
4a15acANJFUsS3KxAzOT0g,3.5,1,0,1,0,0,1
ukt4QdEiwDubi991eF75TA,2.5,0,0,0,0,0,0
0x0jyG9wEbnY3X0tGkwBgQ,3.0,0,0,0,0,0,0
Ag3pjAVgLegQabIwjYBbqw,4.5,1,0,1,0,0,1
b8iWcAeDBQ93T9KteHI-hQ,2.5,1,0,1,0,0,1
9OtFX3YzG5keaUMOWU1imA,4.0,1,0,1,0,1,1
IOA9boLUOO5RTJ3Odayf3g,4.0,0,0,1,0,0,1
JUVtr9lqM1dCaiLPFPCeBw,3.5,1,0,1,0,0,1
6z0vp2VdMqutVhKuPu-jvw,4.5,1,0,1,0,0,1
2S_CEQYBbp8RO1bJm_1mng,4.0,2,0,1,0,0,1
qvGLXBFz8aiQqIrFWSX64w,4.5,0,0,1,0,0,1
wO0NI7NkDdbT46h-TI2BtA,4.5,1,0,1,0,0,1
V7TaLZ5EB94hqRIZ1_xjGQ,4.5,1,0,1,0,0,1
Hh-LHf0bUYoyOnm3DITuXw,4.0,1,0,1,0,0,1
HFuAKE0uZ-frIMjroeA-cA,4.0,0,0,1,0,0,1
lZyINQz8hoGZk-WhqXy0Sw,5.0,1,0,1,0,0,1
guxzC4GOY1MYY5KqfItwOQ,3.0,1,0,1,0,0,1
GUNpbcLvHZLE3NpOifjNUQ,3.0,1,0,1,0,0,1
GwdjIvdOUUZav6eKrAL0ZQ,3.0,1,0,1,0,0,1
vWXF2sI-RGk-mflO_gqzWg,3.5,0,0,1,0,0,1
pm8E0D_NXD7OEMIq8P3YNQ,5.0,0,0,0,0,0,0
mzX2Qbt4uGsDyfD5QG4y6g,3.5,0,0,1,0,0,1
BX9JyVaQ7Ijmw6LnBDWnAA,3.0,0,0,1,0,0,0
PFEC0Z-5rT7l_DR6cySCOQ,4.5,0,0,1,0,0,1
5S3Cc7EsEo66BSL7s6iF-w,3.5,0,0,0,0,0,0
IDITmPV4olLuRHdnQ9m9BQ,5.0,1,0,0,0,0,1
vdoA5t_zL0nTTww1PQkTVw,3.5,0,0,0,0,0,0
7jTaLGVD3jy9VF7lxPEgww,3.0,0,0,0,0,0,0
1ZRGRUd3y5a8vrgUyzMcnQ,4.0,1,0,0,0,0,1
jQBPO3rYkNwIaOdQS5ktgQ,4.5,1,0,0,0,0,1
zYy9lS8HlpbCHsGPmORTfA,4.5,1,0,1,0,0,0
JLixvCikc5JYGcnvaqHoJg,4.5,1,0,1,0,0,0
r4xogJ8oL9xSyfmpvrZ2-g,2.5,1,0,1,0,0,1
8-AIbFaP6GP9BwHZdclBog,4.0,1,0,0,0,0,1
sGLDJ4V4ezZZemFHCa0z_g,3.0,1,0,1,0,0,1
SIoCIxjn4jLt2O-4DajWJw,3.5,1,0,1,0,0,1
5RzJ2bjU8bLSaN5SuiUpYA,4.5,1,0,1,0,0,1
ybV0nDR-u198rCO8PXST3Q,5.0,0,0,0,0,0,1
vC2qm1y3Au5czBtbhc-DNw,3.0,1,0,1,0,0,1
kKPJLiHIr9Gd9sYs3GhxDQ,4.5,1,0,1,1,0,1
jIDoMS9MNuyDFVC1P3ZblA,4.0,0,0,0,0,0,1
h32-Sc0Nd4UzpGzA2bUVmA,4.5,0,0,0,0,0,0
z680Aylt8wN2KAeFM1hy-A,4.0,1,0,1,0,0,1
Oo6UfngMq2H28yb1Ou2Fgw,2.0,1,0,1,0,0,1
cB5NEUkJOSIrjZR-agSltA,4.0,1,0,1,0,0,1
Gw6dXkEHFRCisEsigmeJtg,4.0,0,0,0,1,1,1
uamAUnL4ox5uXvjquY9wLg,2.5,1,0,1,0,0,1
CXLsufdtkXWXdSZWs2dpCQ,3.5,1,0,1,0,0,1
dv__ueLdBriLPNqhVyHBVA,3.5,0,0,1,0,0,1
DD3TxygdxBxKh9gbjCuLDA,4.5,0,0,0,0,0,0
Xn9XOYqXa4IHdHnaZr9JAA,3.5,0,0,0,0,0,0
8K73iRrUIXcwTB5SKetptQ,3.5,1,0,1,0,0,1
xYOETY4C57qgs0ldtDYX_Q,4.5,0,0,0,0,0,0
WsuKE8d5d107GYFPi9HCsg,4.5,1,0,0,0,0,1
SCBYAipfLtclqn5psCyIpQ,2.5,0,0,1,0,0,1
iCKF72z3fqRTF1vxdBZINQ,4.0,1,0,1,0,0,1
tZpxxtkCfY1bkM91vgqrrQ,2.5,1,0,1,0,0,0
LqF5QiIm89Ea9wtc0cdPCA,4.0,1,0,1,0,0,1
NF8sBMLJaLvYe5nsS92YcQ,3.5,1,0,1,0,0,1
KBvdN8Apn4DIxuNW3IESRw,4.0,1,0,1,0,0,1
P_x9fEz8efemqOIV46S0tg,4.0,1,0,1,0,0,1
8G4mt9y5mRg161XBs-hePw,4.0,1,0,1,0,0,1
pRyf3q0VIMgZngyHb3Gfog,4.0,1,0,1,1,0,1
EaTbY8HFwwF7i3SjVbHGYw,4.0,1,0,1,0,0,1
R-j_eKY3437_IS2d56ZlAg,4.0,0,0,0,0,0,0
Y7Qy-Tpa7c_RHrlCpUrIGw,4.0,0,1,0,0,0,1
3PlpoDgeAQAreL8FM2LelA,4.0,2,1,1,0,0,1
xEUNh93IPUHE5gdcsu2mtA,5.0,0,0,0,0,0,0
0wTai9TZOXmZ7qrhp2e8XA,4.0,0,0,1,0,0,1
oCbJpGl8IkH1WdYa25TDBA,4.0,1,1,0,1,0,1
vFpbUcVAXxrSz5mFIzKbyw,3.0,1,0,1,0,0,1
WIv5kTb_P3jnngPkMeRRNw,3.5,1,0,0,0,0,0
ddo5eBCGedsZ1JH_8ctgnA,3.5,1,0,1,0,0,1
KR3JxgQ4ZhcqUC6aNsUCEA,4.0,0,0,0,0,0,0
mGxaM5kUC2GhYkp3Dip52Q,4.0,1,0,0,0,0,0
C_EtrXTygRX5RTUOKtO6Dg,3.0,1,0,1,0,0,1
zSsdeiHfEnv_EVv8IVqcWg,3.0,1,0,1,0,0,1
NRnP0BVwVeSFQRhWXRTGWg,5.0,0,0,0,0,0,0
bUAsCD_JtmQajv60JeeJ1A,4.0,0,0,1,0,0,0
mx1_2BxcIbZ1RKsGG_UPHg,3.0,0,0,1,0,0,1
USekrAG0-4tJUs9V2gBBOQ,4.0,1,0,1,0,0,1
wI51ie-6j7y5MzxOCS4fNA,4.0,1,0,1,0,0,1
bsRJY9hRr_p3PNZnxCqbjw,3.0,1,0,1,0,0,1
H-1qpp_77KggOAr9htUrEw,4.0,1,0,1,0,0,1
25g42U7hBsDPF5RTpZ24mw,4.5,1,0,0,0,0,0
_l89eZSXnAfDOVjFK9Me-Q,3.0,0,0,1,0,0,0
E0tE-nay1kIKmZ7dzMwoUA,5.0,1,0,0,0,0,0
qdL-EbgoA7Gq_2u4e4YvLw,4.5,1,0,1,0,0,1
LmgXxYwF68UMc4duli2NkQ,4.0,1,0,0,0,0,1
eUO4QA6nL2XdCeWuD7tkww,4.0,1,0,0,1,0,1
1xx3Fl-sPuX_IUPnpqGE8g,4.0,1,0,1,0,0,1
HQmvpld1zlz-Q1ym8pRWAw,5.0,0,0,0,0,0,0
vA5MHe9LqNQcp8k_CaFkHg,4.0,1,0,1,0,0,1
dYYkzkiAQoOtRjdR0kcspw,4.5,1,1,1,0,0,1
DVG3oqNuDZbTDe3zCUZsng,3.5,0,0,0,0,0,0
gS7-jhdMgdsduhSwt1GOBA,3.5,1,0,1,0,0,1
R6UoxQgvqjvNo8_u1V36qA,5.0,0,0,0,0,0,0
gIdsoqeal31OEuBXhAaPPw,3.5,1,0,1,0,0,1
kJputVxFc4-tvwTI6MVm3g,4.0,1,0,1,0,0,1
TI4p9i21JONcud4TigOn0Q,3.0,1,0,1,0,0,1
mm4gSCCJXuAZFWDkESMjmw,3.0,2,0,1,0,0,1
vN6v8m4DO45Z4pp8yxxF_w,4.5,1,0,0,0,0,0
UmjITdXHhEF46ho6IhaGQg,2.0,1,0,1,0,0,1
S-VD26LE_LeJNx5nASk_pw,4.0,1,0,1,0,0,1
uvOtKhp3_H8G7T0s3I-gYQ,4.0,0,0,0,0,0,0
DzpaiMQnB_sNhZPrgdvKHg,3.5,1,0,0,0,0,1
CiDF-bnN18SBrGpMGFybSA,4.0,1,0,1,0,0,1
SuSM_GQtmxrUR4egJmGM2w,3.5,0,0,0,0,0,0
bjl2Xtm9kCWsCqz0OkS75g,4.0,1,0,1,0,0,1
hxGPQvQLwMQzOz72Cx8UGg,3.5,1,0,1,0,0,1
wSeEtJ-d2C8vqy5v9La9-g,4.0,0,0,1,0,0,1
q75UQjNm6AEK4XNnkDLxTQ,4.0,0,1,1,0,0,1
86JBr_XLNAC-Qu_Ph0AHxw,4.0,1,0,1,0,0,1
T4cFgeKlnSzqBsfD702kTQ,4.0,0,0,0,0,0,0
1UNorskttXSWuEcgzKzXcA,3.5,1,0,1,0,0,1
WYrITmacXpS3twSpf6SkPg,2.5,0,0,0,0,0,0
3hlI68hS0pKFY6_rK5UU_g,4.0,0,0,0,0,0,0
cN4Y09a7clgjFd1tY-wSZw,2.5,1,0,1,0,0,1
hUX1yAimviBIhb21D_KtcQ,3.0,1,0,1,0,0,1
fZGgthB_jgT0xd033DIMPQ,4.0,1,0,1,0,0,1
IW_uYAP59YwLVurBUfhs4A,2.5,1,0,1,0,0,1
aOisWROu-yOwsKsw4zM_OQ,4.0,0,0,0,0,0,0
0JoB3ThhI-DS78-1Ks1EUQ,3.5,1,0,0,0,0,0
D4AJVjAiJULF04BjN7bhiA,3.5,0,0,0,0,0,0
ZtpV9NIuxKXdRLgGaJUvtg,2.5,1,0,1,0,0,1
7tN8hIXdQlfc7Lf5OOyjeg,3.5,1,0,1,0,0,1
2nk4hq2oRfym8ROQ5iS47g,4.5,1,0,0,0,0,1
Val9bp4hI6-QI-n4OTBaHg,4.5,1,0,1,0,0,1
vsQT6ru-kMuQrEiadapIlQ,4.5,0,0,0,0,0,0
LnQRfj3pPz0369stRnwUWw,4.5,1,0,1,0,0,1
e4Vwtrqf-wpJfwesgvdgxQ,4.0,0,0,1,0,0,1
9L4MIONrA5qwZYJd5Ji8eA,3.5,1,0,1,0,0,0
L-YdO_NODKXXT3bkS0nUpg,3.5,1,0,1,0,0,1
O-w5EqQb8suu7BM48y6RGA,3.0,1,0,1,0,0,1
CA5BOxKRDPGJgdUQ8OUOpw,4.0,1,0,0,0,0,1
wHiPhPVuGnngEieDBMG00g,4.0,1,0,1,0,0,1
KYaxFTVWG_opECuNpdrUKw,4.5,0,0,1,0,0,0
jfIWqMrdWnPNORcDnQ7VNg,3.0,1,0,1,0,0,1
SO_hKVaZYKO9KeL7UTegDw,4.0,1,0,1,0,0,0
DGvkU7CkdBs6lNbncQmF3A,3.5,1,0,1,0,0,1
ctelO_ItYaUjIzD_AxZByg,3.5,1,0,1,0,0,0
x83J5JvK8BxYd3vs9gAPqQ,4.5,1,0,0,0,0,0
vD2jzpPv4iyOLKzITscGvA,4.0,1,0,0,0,0,0
s29wxFmnoRdckDjwmPi1RA,4.5,1,0,1,1,1,0
ypXuDmnnPxnfP8a0qLsiEg,3.5,1,0,1,0,0,1
Po11AHzGvusEezcMzFRU-w,4.5,1,1,0,0,0,1
bGPP22tfSHkc5OkYARGZBA,3.0,1,0,1,0,0,1
7EdQA9eGwSuQTzomG4QBjw,3.0,1,0,1,0,0,1
RjISdNawGnpjsewMTSGgsA,4.0,1,0,1,0,0,1
aG7LRLXT9iLh59QT-2gaTw,4.0,0,0,1,0,0,0
f32tFv4MI9L6w3H58TsVTA,3.5,1,0,1,0,0,1
ZjWjuo7yTUVGdztoSSmuBw,5.0,0,0,0,0,0,0
ow_vaAcbxjw-TOdGilc4AQ,2.5,1,0,1,0,0,1
WWnRdTjwaTnsLSJX95j-Zw,3.5,1,0,1,0,0,1
NV6zZPb5OGVpyX4JrSzUPg,4.0,1,0,0,0,0,1
GphyhvJ8tX-ZZ3cDxJwdZg,2.5,1,0,1,0,0,1
8V0yL9as6zyb1vLmY9Ln1Q,3.0,0,0,0,0,0,1
Scai7ZFQLGAInHruaWFRoA,4.5,1,0,1,1,0,1
J6-8orqKhPxCuYhaJISXpA,3.0,0,0,1,0,0,1
mzkitz3hHL9Xuk7Tk1AN7g,5.0,0,0,0,0,0,0
SGtB-yzWcFn0laOGaFhdnA,3.5,1,0,1,0,0,1
skX8LBrX5U45JoF07ykbJQ,4.0,0,0,0,0,0,1
jow8Lf_IYI2tUte2uY9ydg,4.0,1,0,1,0,0,1
vz3G9kqF9PC_VIFFwawESg,3.5,0,0,1,0,0,1
_3m2qyCqx2pnDNyo5vYM3g,4.0,1,0,0,0,0,1
7GmQ9LYOoHuvsiaIJuLykQ,4.5,1,0,1,0,0,1
cx2fwY66_xTNFo0p2EEC4g,4.0,1,0,1,0,0,1
-gx2zqPkSs-7aGZ01bDb7A,4.0,1,0,1,0,0,1
DszOO6k_s2wuGhTw2AsUdA,3.0,2,0,1,0,0,1
A2TDvUnOgCRKeyWN8V2WGg,3.5,1,0,1,0,0,1
IcWtPNZIQCybqoDMpvQzjg,4.0,0,0,0,0,0,0
UakVMT3xrpbFB2pHdxPjnw,3.5,1,0,1,0,0,1
VLryc6Q-JbhMdrg7L6rRww,3.5,1,0,1,0,0,1
oQ5CPRt0R3AzFvcjNOqB1w,4.0,1,0,1,0,0,1
Ql466RUZPLvKo_Cc9kIWzQ,3.0,1,0,0,0,0,1
95P1mG-AyDA7rjOmttL84w,4.5,0,0,0,0,0,0
E9QzFNntGABauXJjii_Qyw,4.0,0,0,0,0,0,1
vYyhhy3BjmI_A5E7wSunPQ,4.5,1,0,1,0,0,1
hnJ_Bt2-Io_Mdf9p1KlprQ,3.5,1,0,0,0,0,1
sjueAFshWHWkKn5a1AymuQ,4.0,1,1,1,0,0,1
31Spe3vCX5fHoA768ZCR9g,3.0,0,0,1,0,0,1
fmlv6iHwuTIdQrbzvm_KHg,3.0,0,0,1,0,0,0
zmpRwOqxaajeh2YvAKxLaQ,3.5,1,0,1,0,0,1
1ribsi4AUnJJjJxkd9SesA,4.5,1,0,0,0,0,1
vfmHUg7jWnfzLb90vcuLSg,4.0,1,0,1,0,1,1
KfXv2p75E4QPAAGNEUvRMw,4.5,1,0,1,0,0,0
PXsDX1wvizL93PcMAgxQ7w,3.0,1,0,1,0,0,1
6NS4uSnoSpasv0INZ33Lcg,4.0,0,0,0,0,0,0
hehd01egY8RSpCxnPyMbQA,4.0,1,0,1,0,0,1
qppGA9vCUPfw9ngOy_R90w,4.0,1,0,0,0,0,1
NR-y4TMeK8q8WnDFpfOCcg,3.0,0,0,0,0,0,1
PPcz-0UtIJ8O7xDT551y2g,4.5,1,0,1,1,0,1
cHCRC7r9irhK0dIum1zeUw,4.5,1,0,0,0,0,1
zspnOaAN4jpseR3X7YtX5Q,3.5,1,0,1,0,0,0
q4aAaxdN4wmUZoC6sKEwsw,4.5,1,0,0,1,0,1
94Kq5YyU6C8cwgdh4_ozjw,3.0,0,0,1,0,0,1
aJet5OBtxIEbmLZwA4VphA,4.5,1,0,0,1,0,1
DytKODMqcvQ7MWA0NN2uNw,4.0,1,0,1,0,0,1
btKI0khzu_4GXch0Ip1i5Q,2.0,1,0,0,0,0,1
aiqbuqwA8ZyTuu4W5JaD3g,4.0,1,0,1,0,0,1
ImeZuwzKRrRGh8VMXOENYQ,4.5,0,0,1,0,0,1
gCcJTKC40CL0XtYYGfcXDw,4.5,1,0,1,0,0,1
YyTnxq15-jeW_k1eYd4S1A,3.5,1,0,1,0,1,0
aIflpZXlmofFGelTlqgGEQ,4.0,0,0,1,0,0,1
TNz-ZAiCS6GzN1PtDBn-RA,4.0,0,0,1,0,0,0
hEMNTKjcnhHxw9NRprl3Jw,3.0,1,0,1,0,0,1
saY6vCt-GsDfh6QYAA3WYQ,4.0,0,0,1,0,0,0
H2pjAMidnNNIf_R5PYSeHw,4.0,1,0,1,0,0,1
HMH-XD_Spq7Ltas__5TR8Q,3.5,0,0,1,0,0,1
WF_KgJ1tuhz6rMI4_xZSRw,4.5,1,0,1,0,0,1
jmwasbZfgj3honf79qKsnA,4.5,1,0,1,0,0,1
8AKqLWMjkvzZ0TMakov2xg,2.5,1,0,1,0,0,1
zbrIMldF_O1ZQ0vpUaaa8A,4.0,1,0,1,0,0,1
6OBV0LXFHVQoUWuQxJxtwA,3.0,1,0,1,0,0,1
m14o43aOPMR5Z8MhDi8wVw,2.5,1,0,1,0,0,1
fBCv5Euudl9VieR870gwNg,4.0,1,0,1,0,0,1
JjaUdQ5dnJ5Ktitu4UpWZg,4.0,0,0,0,0,0,0
_msFUghqBbYNmO8grFJNAQ,3.0,0,0,0,0,0,0
A7HQ_hLs7nUssgIVbAW_qw,4.5,0,0,1,0,0,0
_AStgdcAhL_0GWrA52tLHg,5.0,0,0,0,0,0,0
g2JHAYFX2tOJubMHSXdYQQ,3.0,1,0,1,0,0,1
Di6uZDhcwnLsgM66Z4fNfw,4.0,1,0,1,0,0,1
Us3tge4ggVm8JwL9DzahRA,4.0,2,0,1,0,0,1
3UlwZi55bGg8CnDrjDBA_A,4.0,0,0,1,0,0,1
cRJIf2i9LX8X8DKDG2qjiQ,3.5,1,0,1,0,0,1
JqLGx2zcKVd6YhctqWCNBg,3.5,0,0,1,0,0,1
FnEkr6LzjuGsg93Z7fkl7Q,3.0,1,0,1,0,0,1
sI0B9BdUVPXFtF27RI3Fdw,4.0,1,0,1,0,0,1
4jONpl2rUUJvt7UnNBOX4A,5.0,0,0,0,0,0,0
wsr5zfPb6OZX4mQ7S-D8rQ,4.0,1,1,0,1,0,1
FrFK24JWjyc3nhR9mcSoqQ,4.5,0,0,0,0,0,0
M4pf66QgBEu45FF_ivqk7g,4.5,1,0,1,0,0,1
indl78vhU8vTjq_kBJXhaA,4.5,1,0,0,0,0,0
3UndL5nMLBnibuIeEJG_qA,5.0,0,0,0,0,0,0
gGCIGJcKWoPC9xZNDeX3pA,3.5,1,0,1,0,0,1
cgnU59I7pMj-VMeBXhh4cA,4.0,0,0,0,0,0,0
7aTsIU59_6pyYyOoFaMjhQ,4.0,0,0,0,0,0,0
7O7YHTUB3uqXHsQSLKR0SA,3.5,1,0,1,0,0,1
4_W5pstoN1166TGjjPOrMg,4.0,1,1,1,0,0,1
2DnDk1PKYGICJl1OzAREYA,4.0,1,0,0,0,1,1
w-y7OUV3kcXrj0pEPRN6Nw,3.0,0,0,0,0,0,0
AWJyivVwe3t9BO-k8D0ynQ,4.5,1,0,0,0,0,0
8DsUgNIC4q7XBFmR9I-V1w,4.5,0,0,0,0,0,0
8CU6Hj2SBPC6nhSEHLCJvw,3.5,1,0,1,0,0,1
cOhXlwkb4zaRRJp_P3zEVg,4.0,0,0,1,0,0,0
Visax-kBz0AY_34PkuvXSQ,5.0,0,0,0,0,0,0
cPmeskhu9fAdyf-SC9oxYA,2.0,1,0,1,0,0,1
_JNRKX9qdBTHLKtAl7dbWg,5.0,0,0,0,0,0,0
4s4KAGJgtpZn9cgtdWcOmw,2.0,1,0,0,0,0,1
JKlJidBAGhjY26JPpLEvxA,3.5,0,0,1,0,0,1
ycbmvmBYk4w_ZmdrPL0tBQ,4.0,1,0,1,0,0,0
5cpiSREZioyiHVHXJ9WRqA,3.5,1,0,1,0,0,0
oLc7k78_YcDMnMCdbC-h1A,3.5,1,0,1,0,0,1
vM3W3-ILN10eaF1HVJ8m_w,3.5,0,0,0,0,0,0
fa6InRseC0Uxnt5d90E3LQ,4.0,1,0,1,0,0,1
__I81oH6jmYwh1YXjVWsWA,4.5,1,0,1,0,0,1
y8h0CPAy9PsSF1AohHO_3w,2.0,1,0,0,0,0,0
69MquJNC3BpgOZvHtutZ-w,4.0,1,0,1,0,0,1
fAiPD2OIEm9wtS7uJqzu5Q,4.0,1,0,1,0,0,1
ODdCHnCltAOmwpc2P560tA,3.0,1,0,1,0,0,1
euu_JA0YFf63f75uaVSyng,4.5,1,0,1,0,0,1
rdiB9Aye9-gkwd2hnckWHQ,4.0,1,0,1,1,0,1
7YChGLlitDw--OxnQTwK-Q,4.0,0,0,0,0,0,0
dsNKRi0XlMm7JOWbVk0Nvw,4.0,1,0,1,0,0,1
v_AbyvMdKUi_ac4A8nkG-A,3.5,1,0,1,0,0,1
XXZqNGRUyGVLx8oNm6BtBA,3.0,1,0,1,0,0,1
iWE3yZIfQunl1nXevPZrhA,2.5,1,0,1,0,0,1
5xd-UOui26nPkNLos2PjcA,4.0,0,0,1,0,0,1
s6J09lsnm2G5iK9SqsyPdA,4.5,0,0,1,0,0,0
UUTjPGzj1cxdpnBxIzurLA,3.5,1,0,1,1,1,1
WYVSBflcMz2byr1OmzQd4g,2.5,1,0,0,0,0,1
B91yBSPvAz5O_t9JFafN1Q,2.5,2,0,1,0,0,1
5ezrDoezdUlJpUa5Jg6dUQ,4.0,1,0,0,1,0,0
UvBSMmsmtT4RABoKy2ZJeQ,3.5,1,1,1,0,0,1
YxHtKm78yw9mpyE-OTJ8-Q,3.0,0,0,0,0,0,1
_8JrzxWYNODeyo2rDCR_IQ,3.5,1,0,1,0,0,1
yfxupsPE3O3BL_fWQwJUAw,4.5,1,0,1,0,0,1
4RMHlggaIdNibPUJPVEd6w,3.5,1,0,1,0,0,0
